id,age,education,education_num,marital_status,occupation,relationship,race,gender,hours_per_week,native_country,greater_than_50k,age_standarized
4731,55.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,38.0, United-States,0,1.376238837528466
4732,43.0, HS-grad,9.0, Divorced, Craft-repair, Other-relative, White, Male,40.0, United-States,0,0.3749458617152747
4734,29.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, White, Male,35.0, Mexico,0,-0.7932292767334485
4735,22.0, Assoc-voc,11.0, Never-married, Other-service, Other-relative, White, Female,40.0, Mexico,0,-1.37731684595781
4736,22.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,42.0, United-States,0,-1.37731684595781
4738,29.0, Some-college,10.0, Never-married, Machine-op-inspct, Own-child, White, Male,45.0, United-States,0,-0.7932292767334485
4739,25.0, Some-college,10.0, Never-married, Transport-moving, Not-in-family, Black, Male,40.0, United-States,0,-1.1269936020045122
4740,33.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-0.4594649514623847
4741,33.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,40.0, United-States,1,-0.4594649514623847
4743,30.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, United-States,1,-0.7097881954156825
4744,55.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,40.0, United-States,0,1.376238837528466
4745,36.0, 12th,8.0, Never-married, Exec-managerial, Not-in-family, White, Male,50.0, United-States,0,-0.2091417075090868
4746,47.0, HS-grad,9.0, Widowed,new_missing, Unmarried, White, Female,40.0, United-States,0,0.7087101869863385
4747,28.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,1,-0.8766703580512144
4748,42.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,0.2915047803975087
4750,62.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, Black, Female,40.0, United-States,0,1.960326406752828
4751,65.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,35.0, United-States,1,2.210649650706125
4752,23.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,0,-1.293875764640044
4755,50.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,40.0, United-States,0,0.9590334309396364
4757,32.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.5429060327801506
4758,37.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.1257006261913209
4759,31.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,40.0, United-States,1,-0.6263471140979165
4762,32.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,40.0, United-States,1,-0.5429060327801506
4763,31.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,52.0, United-States,0,-0.6263471140979165
4764,31.0, Bachelors,13.0, Divorced, Protective-serv, Not-in-family, White, Male,50.0, United-States,1,-0.6263471140979165
4765,65.0, Prof-school,15.0, Divorced, Prof-specialty, Not-in-family, White, Male,40.0, United-States,0,2.210649650706125
4767,63.0, HS-grad,9.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,2.0437674880705936
4769,40.0, Masters,14.0, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,40.0, Philippines,1,0.1246226177619768
4770,26.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Female,40.0, United-States,0,-1.0435525206867462
4772,34.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,50.0, United-States,0,-0.3760238701446187
4773,66.0, Some-college,10.0, Divorced, Other-service, Other-relative, White, Female,40.0,new_missing,1,2.2940907320238915
4775,30.0, Assoc-acdm,12.0, Never-married, Tech-support, Not-in-family, White, Female,40.0, United-States,0,-0.7097881954156825
4776,36.0, Bachelors,13.0, Never-married, Craft-repair, Own-child, White, Male,40.0, United-States,0,-0.2091417075090868
4777,31.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.6263471140979165
4780,23.0, HS-grad,9.0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,40.0, United-States,0,-1.293875764640044
4781,49.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.8755923496218704
4782,39.0, Bachelors,13.0, Separated, Craft-repair, Own-child, White, Male,35.0, United-States,0,0.0411815364442109
4785,30.0, Assoc-acdm,12.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.7097881954156825
4786,25.0, Some-college,10.0, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Female,40.0, Cambodia,0,-1.1269936020045122
4788,46.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,0.6252691056685725
4789,37.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,45.0, United-States,0,-0.1257006261913209
4790,41.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,0.2080636990797428
4792,44.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,0.4583869430330407
4793,32.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-0.5429060327801506
4795,48.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48.0, United-States,0,0.7921512683041044
4796,34.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,-0.3760238701446187
4797,29.0, Assoc-voc,11.0, Never-married, Adm-clerical, Own-child, Black, Female,40.0, United-States,0,-0.7932292767334485
4798,46.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,1,0.6252691056685725
4799,36.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,40.0, United-States,0,-0.2091417075090868
4800,59.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,38.0, United-States,0,1.7100031627995298
4801,29.0, 12th,8.0, Married-civ-spouse, Transport-moving, Husband, White, Male,40.0, Mexico,0,-0.7932292767334485
4802,50.0, Masters,14.0, Never-married,new_missing, Not-in-family, White, Male,40.0, United-States,0,0.9590334309396364
4803,25.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-1.1269936020045122
4804,27.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,35.0, Philippines,0,-0.9601114393689804
4807,36.0, HS-grad,9.0, Divorced, Transport-moving, Not-in-family, White, Male,45.0, United-States,1,-0.2091417075090868
4808,42.0, 11th,7.0, Divorced, Sales, Unmarried, White, Male,50.0, Puerto-Rico,1,0.2915047803975087
4809,49.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,1,0.8755923496218704
4812,26.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,40.0, United-States,0,-1.0435525206867462
4813,69.0, HS-grad,9.0, Divorced,new_missing, Not-in-family, White, Female,40.0, United-States,1,2.5444139759771893
4815,30.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-0.7097881954156825
4816,31.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,35.0, United-States,0,-0.6263471140979165
4817,30.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,-0.7097881954156825
4818,27.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,40.0, United-States,0,-0.9601114393689804
4820,56.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Unmarried, White, Female,40.0, United-States,0,1.459679918846232
4821,24.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,-1.210434683322278
4822,47.0, Bachelors,13.0, Divorced, Sales, Unmarried, White, Female,50.0, United-States,0,0.7087101869863385
4823,51.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,35.0, United-States,0,1.0424745122574022
4824,34.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0,-0.3760238701446187
4826,47.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,44.0, United-States,1,0.7087101869863385
4827,20.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,40.0, Vietnam,0,-1.544199008593342
4829,31.0, 11th,7.0, Divorced, Other-service, Not-in-family, White, Female,40.0, United-States,0,-0.6263471140979165
4832,56.0, HS-grad,9.0, Widowed, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,1.459679918846232
4833,53.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,1.209356674892934
4834,26.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,50.0, United-States,1,-1.0435525206867462
4836,28.0, 10th,6.0, Never-married,new_missing, Unmarried, Black, Female,40.0, United-States,0,-0.8766703580512144
4837,57.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Male,48.0, United-States,1,1.543121000163998
4838,34.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.3760238701446187
4839,31.0, 10th,6.0, Married-civ-spouse,new_missing, Husband, White, Male,40.0, United-States,0,-0.6263471140979165
4840,24.0, Assoc-voc,11.0, Never-married, Tech-support, Unmarried, Black, Female,40.0, United-States,0,-1.210434683322278
4841,20.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Male,40.0, United-States,0,-1.544199008593342
4842,68.0, Some-college,10.0, Divorced, Adm-clerical, Other-relative, Black, Female,40.0, United-States,0,2.460972894659424
4844,37.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.1257006261913209
4846,36.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,40.0, United-States,0,-0.2091417075090868
4847,45.0, Assoc-acdm,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.5418280243508066
4851,60.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,42.0, United-States,1,1.7934442441172955
4853,43.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,40.0, United-States,0,0.3749458617152747
4854,18.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Male,40.0, United-States,0,-1.7110811712288738
4855,25.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,40.0, Philippines,0,-1.1269936020045122
4856,20.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.544199008593342
4857,32.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,50.0, United-States,0,-0.5429060327801506
4860,18.0, HS-grad,9.0, Never-married, Farming-fishing, Other-relative, White, Male,40.0, United-States,0,-1.7110811712288738
4861,41.0, Bachelors,13.0, Separated, Prof-specialty, Unmarried, Black, Female,40.0, United-States,0,0.2080636990797428
4862,48.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,40.0, Dominican-Republic,0,0.7921512683041044
4864,41.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,0,0.2080636990797428
4866,32.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,45.0, United-States,1,-0.5429060327801506
4867,33.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,40.0, El-Salvador,0,-0.4594649514623847
4868,58.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40.0, United-States,0,1.6265620814817638
4870,33.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,50.0, United-States,0,-0.4594649514623847
4871,42.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,38.0, United-States,1,0.2915047803975087
4872,25.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.1269936020045122
4873,39.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,0.0411815364442109
4874,35.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,45.0, United-States,1,-0.2925827888268528
4875,50.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,38.0, United-States,1,0.9590334309396364
4876,49.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,1,0.8755923496218704
4877,25.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,40.0, United-States,0,-1.1269936020045122
4878,47.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, Black, Female,40.0, United-States,0,0.7087101869863385
4879,46.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,40.0, United-States,1,0.6252691056685725
4880,42.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Not-in-family, Black, Male,40.0, United-States,0,0.2915047803975087
4882,25.0, Bachelors,13.0, Never-married, Craft-repair, Not-in-family, White, Male,40.0, Mexico,0,-1.1269936020045122
4883,29.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,-0.7932292767334485
4884,26.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,45.0, United-States,0,-1.0435525206867462
4885,26.0, Some-college,10.0, Never-married,new_missing, Unmarried, White, Female,40.0, United-States,0,-1.0435525206867462
4886,45.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.5418280243508066
4888,33.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Unmarried, Black, Female,40.0, United-States,0,-0.4594649514623847
4889,43.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,40.0, United-States,1,0.3749458617152747
4890,28.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,45.0, United-States,0,-0.8766703580512144
4892,21.0, Some-college,10.0, Never-married, Other-service, Not-in-family, White, Female,35.0, United-States,0,-1.460757927275576
4893,23.0, Assoc-acdm,12.0, Never-married, Other-service, Own-child, White, Female,35.0, United-States,0,-1.293875764640044
4894,30.0, HS-grad,9.0, Never-married, Tech-support, Not-in-family, White, Female,40.0, United-States,0,-0.7097881954156825
4895,46.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,45.0, United-States,1,0.6252691056685725
4896,38.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,50.0, United-States,0,-0.0422595448735549
4897,20.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Male,40.0, United-States,0,-1.544199008593342
4898,36.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.2091417075090868
4899,37.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,50.0, United-States,1,-0.1257006261913209
4900,44.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,42.0, United-States,0,0.4583869430330407
4901,33.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,-0.4594649514623847
4902,45.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,40.0, United-States,0,0.5418280243508066
4903,47.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,0,0.7087101869863385
4904,54.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,40.0, United-States,1,1.2927977562107
4906,43.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,36.0, Portugal,1,0.3749458617152747
4907,45.0, Bachelors,13.0, Widowed, Prof-specialty, Not-in-family, White, Female,50.0, United-States,1,0.5418280243508066
4908,37.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,40.0, United-States,0,-0.1257006261913209
4909,44.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,0.4583869430330407
4910,55.0, Masters,14.0, Widowed, Prof-specialty, Unmarried, White, Female,50.0, United-States,0,1.376238837528466
4911,41.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,48.0, United-States,0,0.2080636990797428
4912,23.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Female,40.0, United-States,0,-1.293875764640044
4913,38.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,40.0, United-States,0,-0.0422595448735549
4914,23.0, Bachelors,13.0, Never-married, Handlers-cleaners, Other-relative, White, Female,40.0, Cuba,0,-1.293875764640044
4915,35.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,40.0, United-States,1,-0.2925827888268528
4917,47.0, Assoc-voc,11.0, Married-civ-spouse, Other-service, Husband, White, Male,40.0, United-States,0,0.7087101869863385
4919,41.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,50.0, United-States,0,0.2080636990797428
